ts_event,bid_fill,ask_fill,Signed Volume,price,best_bid,best_ask,mid_price
2024-10-22 17:58:09,9071.0,10973.0,-1902.0,235.56,235.56,235.57,235.565
2024-10-22 17:58:10,1620.0,3623.0,-2003.0,235.56,235.56,235.57,235.565
2024-10-22 17:58:11,5443.0,2040.0,3403.0,235.57,235.56,235.57,235.565
2024-10-22 17:58:12,12976.0,8653.0,4323.0,235.56,235.56,235.57,235.565
2024-10-22 17:58:13,45554.0,16549.0,29005.0,235.59,235.58,235.59,235.585
2024-10-22 17:58:14,2806.0,3752.0,-946.0,235.59,235.58,235.59,235.585
2024-10-22 17:58:15,8167.0,2094.0,6073.0,235.59,235.58,235.59,235.585
2024-10-22 17:58:16,570.0,1900.0,-1330.0,235.58,235.58,235.59,235.585
2024-10-22 17:58:17,12128.0,13739.0,-1611.0,235.57,235.57,235.58,235.575
2024-10-22 17:58:18,14532.0,6397.0,8135.0,235.59,235.59,235.6,235.595
2024-10-22 17:58:19,2184.0,300.0,1884.0,235.59,235.59,235.6,235.595
2024-10-22 17:58:20,2441.0,572.0,1869.0,235.59,235.59,235.6,235.595
2024-10-22 17:58:21,730.0,30.0,700.0,235.59,235.59,235.6,235.595
2024-10-22 17:58:22,2642.0,418.0,2224.0,235.6,235.59,235.6,235.595
2024-10-22 17:58:23,1026.0,0.0,1026.0,235.59,235.59,235.6,235.595
2024-10-22 17:58:24,11143.0,9059.0,2084.0,235.61,235.61,235.62,235.615
2024-10-22 17:58:25,8287.0,3929.0,4358.0,235.62,235.62,235.63,235.625
2024-10-22 17:58:26,538.0,1395.0,-857.0,235.62,235.62,235.63,235.625
2024-10-22 17:58:27,24700.0,28436.0,-3736.0,235.64,235.64,235.65,235.645
2024-10-22 17:58:28,2446.0,2360.0,86.0,235.64,235.64,235.65,235.645
2024-10-22 17:58:29,34655.0,19902.0,14753.0,235.68,235.68,235.69,235.685
2024-10-22 17:58:30,8439.0,6118.0,2321.0,235.69,235.68,235.69,235.685
2024-10-22 17:58:31,15378.0,14610.0,768.0,235.69,235.67,235.69,235.68
2024-10-22 17:58:32,18774.0,7021.0,11753.0,235.68,235.67,235.68,235.675
2024-10-22 17:58:33,2590.0,3438.0,-848.0,235.66,235.66,235.67,235.665
2024-10-22 17:58:34,3437.0,14762.0,-11325.0,235.67,235.67,235.68,235.675
2024-10-22 17:58:35,7157.0,7595.0,-438.0,235.68,235.67,235.68,235.675
2024-10-22 17:58:36,8614.0,17466.0,-8852.0,235.67,235.67,235.69,235.68
2024-10-22 17:58:37,1288.0,2856.0,-1568.0,235.68,235.67,235.68,235.675
2024-10-22 17:58:38,4097.0,9813.0,-5716.0,235.67,235.66,235.67,235.665
2024-10-22 17:58:39,1275.0,8895.0,-7620.0,235.67,235.66,235.67,235.665
2024-10-22 17:58:40,460.0,500.0,-40.0,235.67,235.66,235.67,235.665
2024-10-22 17:58:41,4686.0,16285.0,-11599.0,235.68,235.66,235.68,235.67
2024-10-22 17:58:42,925.0,2381.0,-1456.0,235.67,235.66,235.68,235.67
2024-10-22 17:58:43,7464.0,13776.0,-6312.0,235.68,235.68,235.69,235.685
2024-10-22 17:58:44,666.0,1720.0,-1054.0,235.69,235.68,235.69,235.685
2024-10-22 17:58:45,3060.0,2250.0,810.0,235.69,235.68,235.69,235.685
2024-10-22 17:58:46,113.0,100.0,13.0,235.68,235.68,235.69,235.685
2024-10-22 17:58:47,15660.0,17947.0,-2287.0,235.68,235.68,235.69,235.685
2024-10-22 17:58:48,2280.0,413.0,1867.0,235.67,235.67,235.69,235.68
2024-10-22 17:58:49,2737.0,1003.0,1734.0,235.69,235.68,235.69,235.685
2024-10-22 17:58:50,4066.0,8402.0,-4336.0,235.67,235.67,235.68,235.675
2024-10-22 17:58:51,8684.0,5164.0,3520.0,235.68,235.68,235.69,235.685
2024-10-22 17:58:52,8687.0,11766.0,-3079.0,235.68,235.68,235.69,235.685
2024-10-22 17:58:53,83992.0,117410.0,-33418.0,235.74,235.74,235.75,235.745
2024-10-22 17:58:54,3327.0,3537.0,-210.0,235.75,235.74,235.75,235.745
2024-10-22 17:58:55,11578.0,6497.0,5081.0,235.74,235.74,235.75,235.745
2024-10-22 17:58:56,6455.0,17671.0,-11216.0,235.73,235.72,235.73,235.725
2024-10-22 17:58:57,3973.0,12060.0,-8087.0,235.71,235.7,235.71,235.705
2024-10-22 17:58:59,353.0,362.0,-9.0,235.7,235.7,235.71,235.705
2024-10-22 17:59:00,9926.0,10786.0,-860.0,235.68,235.68,235.69,235.685
2024-10-22 17:59:01,4415.0,5490.0,-1075.0,235.68,235.68,235.69,235.685
2024-10-22 17:59:02,11803.0,22535.0,-10732.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:03,2030.0,1697.0,333.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:04,526.0,1519.0,-993.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:05,329.0,900.0,-571.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:06,1464.0,18196.0,-16732.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:07,1744.0,1968.0,-224.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:08,10118.0,12707.0,-2589.0,235.67,235.66,235.67,235.665
2024-10-22 17:59:09,0.0,1050.0,-1050.0,235.67,235.66,235.67,235.665
2024-10-22 17:59:10,3142.0,4360.0,-1218.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:11,5023.0,4207.0,816.0,235.68,235.68,235.69,235.685
2024-10-22 17:59:12,5840.0,3638.0,2202.0,235.7,235.68,235.7,235.69
2024-10-22 17:59:13,400.0,551.0,-151.0,235.69,235.68,235.7,235.69
2024-10-22 17:59:14,13879.0,14936.0,-1057.0,235.68,235.66,235.68,235.67
2024-10-22 17:59:15,6877.0,8467.0,-1590.0,235.66,235.66,235.67,235.665
2024-10-22 17:59:16,10072.0,10952.0,-880.0,235.66,235.66,235.67,235.665
2024-10-22 17:59:17,9749.0,18616.0,-8867.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:18,23029.0,10713.0,12316.0,235.64,235.64,235.65,235.645
2024-10-22 17:59:19,18939.0,5466.0,13473.0,235.64,235.64,235.65,235.645
2024-10-22 17:59:20,5392.0,14590.0,-9198.0,235.66,235.64,235.66,235.65
2024-10-22 17:59:21,5952.0,2103.0,3849.0,235.66,235.65,235.66,235.655
2024-10-22 17:59:22,200.0,300.0,-100.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:23,500.0,1065.0,-565.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:24,4674.0,1406.0,3268.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:25,4463.0,2858.0,1605.0,235.66,235.65,235.66,235.655
2024-10-22 17:59:26,1374.0,601.0,773.0,235.66,235.65,235.66,235.655
2024-10-22 17:59:27,310.0,451.0,-141.0,235.66,235.65,235.66,235.655
2024-10-22 17:59:28,293.0,300.0,-7.0,235.655,235.65,235.66,235.655
2024-10-22 17:59:29,316.0,600.0,-284.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:30,119.0,720.0,-601.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:31,211.0,250.0,-39.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:32,2787.0,4163.0,-1376.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:33,940.0,2451.0,-1511.0,235.66,235.65,235.66,235.655
2024-10-22 17:59:34,5984.0,585.0,5399.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:35,601.0,200.0,401.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:36,2092.0,20.0,2072.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:37,485.0,445.0,40.0,235.66,235.65,235.66,235.655
2024-10-22 17:59:38,19598.0,15988.0,3610.0,235.66,235.66,235.67,235.665
2024-10-22 17:59:39,1010.0,7226.0,-6216.0,235.66,235.66,235.67,235.665
2024-10-22 17:59:40,652.0,1900.0,-1248.0,235.67,235.66,235.67,235.665
2024-10-22 17:59:41,13657.0,9547.0,4110.0,235.65,235.65,235.66,235.655
2024-10-22 17:59:42,7089.0,9451.0,-2362.0,235.67,235.66,235.67,235.665
2024-10-22 17:59:43,2198.0,4106.0,-1908.0,235.67,235.66,235.67,235.665
2024-10-22 17:59:44,4250.0,1007.0,3243.0,235.66,235.66,235.67,235.665
2024-10-22 17:59:45,2906.0,5991.0,-3085.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:46,14959.0,12772.0,2187.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:47,9250.0,7149.0,2101.0,235.69,235.67,235.69,235.68
2024-10-22 17:59:48,901.0,3020.0,-2119.0,235.69,235.67,235.69,235.68
2024-10-22 17:59:49,653.0,4295.0,-3642.0,235.67,235.67,235.69,235.68
2024-10-22 17:59:50,660.0,7224.0,-6564.0,235.69,235.67,235.69,235.68
2024-10-22 17:59:51,4058.0,6610.0,-2552.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:52,1417.0,1814.0,-397.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:53,7225.0,13347.0,-6122.0,235.69,235.67,235.69,235.68
2024-10-22 17:59:54,2197.0,1486.0,711.0,235.69,235.67,235.69,235.68
2024-10-22 17:59:55,25932.0,3217.0,22715.0,235.69,235.67,235.69,235.68
2024-10-22 17:59:56,1590.0,12144.0,-10554.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:57,1514.0,3348.0,-1834.0,235.68,235.67,235.68,235.675
2024-10-22 17:59:58,608.0,700.0,-92.0,235.67,235.67,235.68,235.675
2024-10-22 17:59:59,3188.0,4518.0,-1330.0,235.68,235.67,235.68,235.675
2024-10-22 18:00:00,10644.0,27705.0,-17061.0,235.66,235.66,235.67,235.665
2024-10-22 18:00:01,9657.0,22038.0,-12381.0,235.67,235.67,235.69,235.68
2024-10-22 18:00:02,19484.0,24108.0,-4624.0,235.65,235.64,235.65,235.645
2024-10-22 18:00:03,4865.0,9604.0,-4739.0,235.66,235.65,235.66,235.655
2024-10-22 18:00:04,10861.0,3098.0,7763.0,235.67,235.65,235.67,235.66
2024-10-22 18:00:05,15101.0,14600.0,501.0,235.65,235.64,235.65,235.645
2024-10-22 18:00:06,18242.0,11628.0,6614.0,235.64,235.63,235.64,235.635
2024-10-22 18:00:07,10990.0,8291.0,2699.0,235.63,235.62,235.63,235.625
2024-10-22 18:00:08,9268.0,6055.0,3213.0,235.62,235.61,235.62,235.615
2024-10-22 18:00:09,3313.0,1167.0,2146.0,235.6,235.61,235.62,235.615
2024-10-22 18:00:10,3440.0,4381.0,-941.0,235.61,235.6,235.61,235.605
2024-10-22 18:00:11,2424.0,1976.0,448.0,235.61,235.6,235.61,235.605
2024-10-22 18:00:12,10542.0,9451.0,1091.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:13,4109.0,1868.0,2241.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:14,14124.0,4384.0,9740.0,235.6,235.6,235.62,235.61
2024-10-22 18:00:15,2655.0,1695.0,960.0,235.605,235.6,235.62,235.61
2024-10-22 18:00:16,4000.0,900.0,3100.0,235.6,235.6,235.62,235.61
2024-10-22 18:00:17,3500.0,625.0,2875.0,235.61,235.6,235.61,235.605
2024-10-22 18:00:18,2975.0,825.0,2150.0,235.6,235.6,235.61,235.605
2024-10-22 18:00:19,10640.0,4844.0,5796.0,235.62,235.62,235.63,235.625
2024-10-22 18:00:20,3534.0,1332.0,2202.0,235.63,235.62,235.63,235.625
2024-10-22 18:00:21,1550.0,330.0,1220.0,235.63,235.62,235.63,235.625
2024-10-22 18:00:22,1330.0,1561.0,-231.0,235.63,235.62,235.63,235.625
2024-10-22 18:00:23,637.0,1074.0,-437.0,235.63,235.62,235.63,235.625
2024-10-22 18:00:24,18841.0,19520.0,-679.0,235.62,235.61,235.62,235.615
2024-10-22 18:00:25,12195.0,3207.0,8988.0,235.625,235.62,235.63,235.625
2024-10-22 18:00:26,2910.0,890.0,2020.0,235.63,235.62,235.63,235.625
2024-10-22 18:00:27,7659.0,2014.0,5645.0,235.62,235.62,235.64,235.63
2024-10-22 18:00:28,50.0,700.0,-650.0,235.62,235.62,235.64,235.63
2024-10-22 18:00:29,1800.0,521.0,1279.0,235.64,235.62,235.64,235.63
2024-10-22 18:00:30,9524.0,5860.0,3664.0,235.64,235.63,235.64,235.635
2024-10-22 18:00:31,9750.0,1000.0,8750.0,235.64,235.63,235.64,235.635
2024-10-22 18:00:32,18411.0,6607.0,11804.0,235.62,235.6,235.62,235.61
2024-10-22 18:00:33,13159.0,4980.0,8179.0,235.6,235.6,235.61,235.605
2024-10-22 18:00:34,3210.0,1090.0,2120.0,235.6,235.6,235.61,235.605
2024-10-22 18:00:35,972.0,1034.0,-62.0,235.6,235.6,235.62,235.61
2024-10-22 18:00:36,4405.0,7791.0,-3386.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:37,18806.0,8119.0,10687.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:38,6696.0,310.0,6386.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:39,2208.0,440.0,1768.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:40,3093.0,5217.0,-2124.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:41,751.0,704.0,47.0,235.59,235.57,235.59,235.58
2024-10-22 18:00:42,2763.0,2963.0,-200.0,235.58,235.58,235.59,235.585
2024-10-22 18:00:43,2030.0,4275.0,-2245.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:44,1060.0,236.0,824.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:45,2010.0,418.0,1592.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:46,329.0,362.0,-33.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:47,4087.0,5471.0,-1384.0,235.58,235.57,235.58,235.575
2024-10-22 18:00:48,1808.0,1213.0,595.0,235.58,235.57,235.58,235.575
2024-10-22 18:00:49,7439.0,15415.0,-7976.0,235.56,235.54,235.56,235.55
2024-10-22 18:00:50,6235.0,2908.0,3327.0,235.55,235.55,235.56,235.555
2024-10-22 18:00:51,9715.0,1100.0,8615.0,235.56,235.55,235.56,235.555
2024-10-22 18:00:52,11025.0,446.0,10579.0,235.55,235.55,235.56,235.555
2024-10-22 18:00:53,646.0,501.0,145.0,235.55,235.55,235.56,235.555
2024-10-22 18:00:54,5222.0,4289.0,933.0,235.56,235.56,235.57,235.565
2024-10-22 18:00:55,2702.0,693.0,2009.0,235.56,235.56,235.58,235.57
2024-10-22 18:00:56,3836.0,1744.0,2092.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:57,2466.0,456.0,2010.0,235.57,235.57,235.58,235.575
2024-10-22 18:00:58,1120.0,32.0,1088.0,235.58,235.57,235.58,235.575
2024-10-22 18:00:59,1043.0,215.0,828.0,235.575,235.57,235.58,235.575
2024-10-22 18:01:00,2938.0,516.0,2422.0,235.58,235.57,235.58,235.575
2024-10-22 18:01:01,2960.0,6385.0,-3425.0,235.57,235.56,235.57,235.565
2024-10-22 18:01:02,1073.0,3488.0,-2415.0,235.57,235.56,235.57,235.565
2024-10-22 18:01:03,1145.0,1370.0,-225.0,235.56,235.56,235.57,235.565
2024-10-22 18:01:04,21083.0,11280.0,9803.0,235.59,235.59,235.6,235.595
2024-10-22 18:01:05,10037.0,265.0,9772.0,235.59,235.59,235.6,235.595
2024-10-22 18:01:06,5327.0,1953.0,3374.0,235.6,235.6,235.61,235.605
2024-10-22 18:01:07,7305.0,5772.0,1533.0,235.59,235.59,235.61,235.6
2024-10-22 18:01:08,67078.0,61834.0,5244.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:09,29093.0,31402.0,-2309.0,235.6,235.6,235.61,235.605
2024-10-22 18:01:10,1928.0,9649.0,-7721.0,235.61,235.61,235.62,235.615
2024-10-22 18:01:11,4160.0,2400.0,1760.0,235.61,235.61,235.62,235.615
2024-10-22 18:01:12,10494.0,7341.0,3153.0,235.61,235.61,235.62,235.615
2024-10-22 18:01:13,2453.0,0.0,2453.0,235.61,235.61,235.62,235.615
2024-10-22 18:01:14,6753.0,11305.0,-4552.0,235.62,235.62,235.63,235.625
2024-10-22 18:01:15,4793.0,5710.0,-917.0,235.61,235.61,235.62,235.615
2024-10-22 18:01:16,4659.0,4234.0,425.0,235.61,235.6,235.61,235.605
2024-10-22 18:01:17,6338.0,7591.0,-1253.0,235.6,235.59,235.6,235.595
2024-10-22 18:01:18,4513.0,8216.0,-3703.0,235.59,235.59,235.6,235.595
2024-10-22 18:01:19,4832.0,20628.0,-15796.0,235.59,235.59,235.6,235.595
2024-10-22 18:01:20,12376.0,18873.0,-6497.0,235.59,235.59,235.6,235.595
2024-10-22 18:01:21,2675.0,8290.0,-5615.0,235.6,235.59,235.6,235.595
2024-10-22 18:01:22,1260.0,5330.0,-4070.0,235.59,235.59,235.6,235.595
2024-10-22 18:01:23,6316.0,4665.0,1651.0,235.61,235.6,235.61,235.605
2024-10-22 18:01:24,13064.0,8458.0,4606.0,235.6,235.6,235.61,235.605
2024-10-22 18:01:25,3965.0,3573.0,392.0,235.62,235.61,235.62,235.615
2024-10-22 18:01:26,747.0,6909.0,-6162.0,235.63,235.61,235.63,235.62
2024-10-22 18:01:27,2663.0,4179.0,-1516.0,235.64,235.62,235.64,235.63
2024-10-22 18:01:28,1669.0,1235.0,434.0,235.62,235.62,235.63,235.625
2024-10-22 18:01:29,10109.0,8457.0,1652.0,235.63,235.62,235.63,235.625
2024-10-22 18:01:30,715.0,3040.0,-2325.0,235.63,235.62,235.63,235.625
2024-10-22 18:01:31,11145.0,4321.0,6824.0,235.64,235.64,235.65,235.645
2024-10-22 18:01:32,834.0,3245.0,-2411.0,235.64,235.64,235.65,235.645
2024-10-22 18:01:33,23475.0,18849.0,4626.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:34,12373.0,1440.0,10933.0,235.63,235.63,235.64,235.635
2024-10-22 18:01:35,8360.0,3292.0,5068.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:36,11119.0,10547.0,572.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:37,315.0,1915.0,-1600.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:38,8889.0,11308.0,-2419.0,235.62,235.61,235.62,235.615
2024-10-22 18:01:39,18773.0,5769.0,13004.0,235.61,235.61,235.62,235.615
2024-10-22 18:01:40,4669.0,4522.0,147.0,235.6,235.6,235.61,235.605
2024-10-22 18:01:41,4969.0,2067.0,2902.0,235.62,235.62,235.63,235.625
2024-10-22 18:01:42,7088.0,3768.0,3320.0,235.63,235.62,235.63,235.625
2024-10-22 18:01:44,2522.0,1926.0,596.0,235.63,235.63,235.64,235.635
2024-10-22 18:01:45,14065.0,13157.0,908.0,235.63,235.63,235.64,235.635
2024-10-22 18:01:46,1918.0,741.0,1177.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:48,8.0,1177.0,-1169.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:49,525.0,530.0,-5.0,235.63,235.63,235.64,235.635
2024-10-22 18:01:50,500.0,752.0,-252.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:51,610.0,500.0,110.0,235.64,235.63,235.64,235.635
2024-10-22 18:01:52,1023.0,610.0,413.0,235.63,235.63,235.64,235.635
2024-10-22 18:01:53,425.0,1000.0,-575.0,235.63,235.63,235.64,235.635
2024-10-22 18:01:55,8139.0,1186.0,6953.0,235.64,235.64,235.65,235.645
2024-10-22 18:01:56,2225.0,180.0,2045.0,235.64,235.64,235.65,235.645
2024-10-22 18:01:58,5933.0,2035.0,3898.0,235.64,235.64,235.66,235.65
2024-10-22 18:01:59,7866.0,1170.0,6696.0,235.65,235.65,235.66,235.655
2024-10-22 18:02:00,15643.0,7288.0,8355.0,235.69,235.68,235.69,235.685
2024-10-22 18:02:01,15264.0,8770.0,6494.0,235.69,235.68,235.69,235.685
2024-10-22 18:02:02,9174.0,12584.0,-3410.0,235.7,235.69,235.7,235.695
2024-10-22 18:02:03,13339.0,9923.0,3416.0,235.68,235.68,235.69,235.685
2024-10-22 18:02:04,4115.0,855.0,3260.0,235.68,235.68,235.69,235.685
2024-10-22 18:02:05,4522.0,820.0,3702.0,235.68,235.68,235.69,235.685
2024-10-22 18:02:06,21054.0,9159.0,11895.0,235.67,235.67,235.68,235.675
2024-10-22 18:02:07,9432.0,6787.0,2645.0,235.69,235.68,235.69,235.685
2024-10-22 18:02:08,16347.0,4669.0,11678.0,235.7,235.69,235.7,235.695
2024-10-22 18:02:09,121530.0,109959.0,11571.0,235.78,235.77,235.79,235.78
2024-10-22 18:02:10,34371.0,13499.0,20872.0,235.8,235.79,235.8,235.795
2024-10-22 18:02:11,19111.0,5136.0,13975.0,235.79,235.79,235.8,235.795
2024-10-22 18:02:12,12833.0,9627.0,3206.0,235.8,235.8,235.81,235.805
2024-10-22 18:02:13,3395.0,7516.0,-4121.0,235.79,235.78,235.79,235.785
2024-10-22 18:02:14,8808.0,2875.0,5933.0,235.79,235.79,235.8,235.795
2024-10-22 18:02:15,10866.0,28299.0,-17433.0,235.77,235.76,235.79,235.775
2024-10-22 18:02:16,17344.0,10693.0,6651.0,235.76,235.76,235.78,235.77
2024-10-22 18:02:17,12249.0,20117.0,-7868.0,235.75,235.75,235.77,235.76
2024-10-22 18:02:18,11493.0,25313.0,-13820.0,235.75,235.74,235.75,235.745
2024-10-22 18:02:19,6510.0,12753.0,-6243.0,235.72,235.72,235.75,235.735
2024-10-22 18:02:20,4453.0,10343.0,-5890.0,235.73,235.73,235.75,235.74
2024-10-22 18:02:21,14735.0,10538.0,4197.0,235.74,235.74,235.76,235.75
2024-10-22 18:02:22,5253.0,2868.0,2385.0,235.75,235.75,235.76,235.755
2024-10-22 18:02:23,2853.0,8088.0,-5235.0,235.76,235.76,235.78,235.77
2024-10-22 18:02:24,8926.0,8683.0,243.0,235.76,235.75,235.77,235.76
2024-10-22 18:02:25,1875.0,4839.0,-2964.0,235.76,235.74,235.76,235.75
2024-10-22 18:02:26,960.0,4120.0,-3160.0,235.76,235.74,235.76,235.75
2024-10-22 18:02:27,8106.0,13119.0,-5013.0,235.76,235.76,235.78,235.77
2024-10-22 18:02:28,11741.0,20622.0,-8881.0,235.8,235.79,235.8,235.795
2024-10-22 18:02:29,4826.0,821.0,4005.0,235.8,235.8,235.81,235.805
2024-10-22 18:02:30,8174.0,9214.0,-1040.0,235.79,235.78,235.79,235.785
2024-10-22 18:02:31,7404.0,13835.0,-6431.0,235.79,235.78,235.8,235.79
2024-10-22 18:02:32,21.0,402.0,-381.0,235.79,235.78,235.8,235.79
2024-10-22 18:02:33,13220.0,31047.0,-17827.0,235.81,235.81,235.83,235.82
2024-10-22 18:02:34,4192.0,16031.0,-11839.0,235.83,235.82,235.83,235.825
2024-10-22 18:02:35,33656.0,12902.0,20754.0,235.83,235.83,235.84,235.835
2024-10-22 18:02:36,16859.0,4331.0,12528.0,235.84,235.83,235.84,235.835
2024-10-22 18:02:37,11425.0,9054.0,2371.0,235.84,235.84,235.85,235.845
2024-10-22 18:02:38,12229.0,4835.0,7394.0,235.83,235.83,235.84,235.835
2024-10-22 18:02:39,2272.0,5137.0,-2865.0,235.83,235.82,235.83,235.825
2024-10-22 18:02:40,986.0,4462.0,-3476.0,235.82,235.82,235.83,235.825
2024-10-22 18:02:41,16380.0,8171.0,8209.0,235.86,235.85,235.86,235.855
2024-10-22 18:02:42,5326.0,13110.0,-7784.0,235.85,235.84,235.85,235.845
2024-10-22 18:02:43,3321.0,2141.0,1180.0,235.84,235.84,235.85,235.845
2024-10-22 18:02:44,2106.0,5552.0,-3446.0,235.84,235.84,235.85,235.845
2024-10-22 18:02:45,1907.0,1620.0,287.0,235.84,235.84,235.85,235.845
2024-10-22 18:02:46,1927.0,5524.0,-3597.0,235.85,235.84,235.85,235.845
2024-10-22 18:02:47,1430.0,3350.0,-1920.0,235.84,235.84,235.85,235.845
2024-10-22 18:02:48,8512.0,5068.0,3444.0,235.85,235.85,235.86,235.855
2024-10-22 18:02:49,5330.0,1882.0,3448.0,235.85,235.85,235.86,235.855
2024-10-22 18:02:50,19438.0,14973.0,4465.0,235.86,235.86,235.87,235.865
2024-10-22 18:02:51,12023.0,20665.0,-8642.0,235.84,235.84,235.86,235.85
2024-10-22 18:02:52,289.0,8454.0,-8165.0,235.85,235.85,235.86,235.855
2024-10-22 18:02:53,10413.0,4422.0,5991.0,235.83,235.83,235.84,235.835
2024-10-22 18:02:54,406.0,5109.0,-4703.0,235.85,235.84,235.86,235.85
2024-10-22 18:02:55,20958.0,7777.0,13181.0,235.86,235.86,235.87,235.865
2024-10-22 18:02:56,9955.0,8517.0,1438.0,235.87,235.87,235.88,235.875
2024-10-22 18:02:57,13129.0,12472.0,657.0,235.87,235.86,235.87,235.865
2024-10-22 18:02:58,14053.0,6129.0,7924.0,235.87,235.87,235.89,235.88
2024-10-22 18:03:00,18085.0,8000.0,10085.0,235.89,235.89,235.9,235.895
2024-10-22 18:03:01,21953.0,14146.0,7807.0,235.89,235.89,235.9,235.895
2024-10-22 18:03:02,10686.0,19627.0,-8941.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:03,12289.0,8201.0,4088.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:04,26096.0,16130.0,9966.0,235.89,235.87,235.89,235.88
2024-10-22 18:03:05,12181.0,25466.0,-13285.0,235.87,235.86,235.88,235.87
2024-10-22 18:03:06,7983.0,4699.0,3284.0,235.86,235.86,235.88,235.87
2024-10-22 18:03:07,4610.0,20683.0,-16073.0,235.88,235.88,235.89,235.885
2024-10-22 18:03:08,15544.0,9109.0,6435.0,235.88,235.88,235.9,235.89
2024-10-22 18:03:09,18352.0,17720.0,632.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:10,16325.0,13196.0,3129.0,235.88,235.88,235.89,235.885
2024-10-22 18:03:11,3984.0,2631.0,1353.0,235.88,235.88,235.89,235.885
2024-10-22 18:03:12,15952.0,2679.0,13273.0,235.88,235.88,235.9,235.89
2024-10-22 18:03:13,3247.0,2372.0,875.0,235.89,235.87,235.89,235.88
2024-10-22 18:03:14,2348.0,3504.0,-1156.0,235.87,235.86,235.87,235.865
2024-10-22 18:03:15,9987.0,5190.0,4797.0,235.84,235.84,235.86,235.85
2024-10-22 18:03:16,3200.0,1288.0,1912.0,235.85,235.85,235.86,235.855
2024-10-22 18:03:17,3034.0,5582.0,-2548.0,235.85,235.84,235.85,235.845
2024-10-22 18:03:18,6133.0,10725.0,-4592.0,235.85,235.84,235.85,235.845
2024-10-22 18:03:19,1369.0,7007.0,-5638.0,235.84,235.84,235.86,235.85
2024-10-22 18:03:20,6438.0,11210.0,-4772.0,235.85,235.85,235.86,235.855
2024-10-22 18:03:21,17878.0,18485.0,-607.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:22,12502.0,4686.0,7816.0,235.87,235.86,235.87,235.865
2024-10-22 18:03:23,8650.0,8225.0,425.0,235.86,235.86,235.87,235.865
2024-10-22 18:03:24,9210.0,5835.0,3375.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:25,12475.0,10064.0,2411.0,235.86,235.85,235.87,235.86
2024-10-22 18:03:26,2922.0,629.0,2293.0,235.86,235.86,235.87,235.865
2024-10-22 18:03:27,4982.0,295.0,4687.0,235.86,235.86,235.87,235.865
2024-10-22 18:03:28,7552.0,5874.0,1678.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:29,5842.0,10583.0,-4741.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:30,5044.0,4817.0,227.0,235.87,235.87,235.88,235.875
2024-10-22 18:03:31,4626.0,2232.0,2394.0,235.88,235.87,235.89,235.88
2024-10-22 18:03:32,19862.0,12632.0,7230.0,235.88,235.87,235.89,235.88
